timestamp,open,close,high,low,volume,datetime
1787018580000,90444000.0,90486000.0,90486000.0,90428000.0,0.37737628,2026-08-18 02:03:00
1787018760000,90471000.0,90471000.0,90490000.0,90469000.0,0.33380676,2026-08-18 02:06:00
1787018940000,90480000.0,90439000.0,90488000.0,90400000.0,0.15943078,2026-08-18 02:09:00
1787019120000,90437000.0,90390000.0,90437000.0,90372000.0,0.24405429,2026-08-18 02:12:00
1787019300000,90378000.0,90403000.0,90415000.0,90378000.0,0.36463401,2026-08-18 02:15:00
1787019480000,90403000.0,90433000.0,90434000.0,90397000.0,0.32377132,2026-08-18 02:18:00
1787019660000,90414000.0,90434000.0,90434000.0,90413000.0,0.22827135,2026-08-18 02:21:00
1787019840000,90434000.0,90420000.0,90434000.0,90413000.0,0.32615074,2026-08-18 02:24:00
1787020020000,90413000.0,90398000.0,90434000.0,90398000.0,0.16750052,2026-08-18 02:27:00
1787020200000,90397000.0,90398000.0,90398000.0,90367000.0,0.51881241,2026-08-18 02:30:00
1787020380000,90383000.0,90366000.0,90398000.0,90361000.0,0.28790669,2026-08-18 02:33:00
1787020560000,90366000.0,90366000.0,90366000.0,90352000.0,1.38235839,2026-08-18 02:36:00
1787020740000,90392000.0,90391000.0,90392000.0,90378000.0,0.61967916,2026-08-18 02:39:00
1787020920000,90379000.0,90277000.0,90391000.0,90277000.0,1.2872466,2026-08-18 02:42:00
1787021100000,90277000.0,90362000.0,90362000.0,90271000.0,1.04064342,2026-08-18 02:45:00
1787021280000,90362000.0,90305000.0,90362000.0,90251000.0,1.00403515,2026-08-18 02:48:00
1787021460000,90305000.0,90291000.0,90315000.0,90247000.0,0.42131651,2026-08-18 02:51:00
1787021640000,90291000.0,90235000.0,90291000.0,90235000.0,0.84771396,2026-08-18 02:54:00
1787021820000,90235000.0,90240000.0,90250000.0,90216000.0,0.69807453,2026-08-18 02:57:00
1787022000000,90241000.0,90224000.0,90263000.0,90224000.0,1.23373991,2026-08-18 03:00:00
1787022180000,90263000.0,90263000.0,90263000.0,90231000.0,0.09441821,2026-08-18 03:03:00
